sample_id,source_dataset,source_pack,split,defect_group,task_group,defect_type,component_count,connected_component_count,component_types,angle,vertex_count,distance_bin,mask_area,delta_bz_min,delta_bz_max,delta_bz_mean,delta_bz_std,has_bz_no_defect,has_bz_defect,has_delta_bz,has_mask,has_coords,delta_matches_defect_minus_reference,notes
single_rect_p2_0099,single_pilot_v9,pilot_v2_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,630,-0.001803469866844429,0.00176850759068358,-6.093245782292408e-06,0.0007886148313977534,True,True,True,True,True,True,single-defect source sample
single_rect_p2_0100,single_pilot_v9,pilot_v2_rectangular_notch,test,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,342,-0.001422744048522606,0.001907443576293626,-3.5123250718367934e-06,0.0006278005110059474,True,True,True,True,True,True,single-defect source sample
single_rect_p2_0101,single_pilot_v9,pilot_v2_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,286,-0.0010915728844744744,0.0012148254864735944,-4.684982063641632e-05,0.00045993683882486225,True,True,True,True,True,True,single-defect source sample
single_rect_p2_0102,single_pilot_v9,pilot_v2_rectangular_notch,test,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,374,-0.0015705090641309734,0.0013593699870514883,-7.156236440646967e-05,0.0005544906412766317,True,True,True,True,True,True,single-defect source sample
single_rect_p2_0103,single_pilot_v9,pilot_v2_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,506,-0.0016544939313033699,0.001188814943730313,-5.80574440215694e-05,0.0005932947670678199,True,True,True,True,True,True,single-defect source sample
single_rect_p2_0104,single_pilot_v9,pilot_v2_rectangular_notch,test,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,570,-0.0017556198792943113,0.0017115521694579944,-5.8169068344732575e-05,0.0007670798682802971,True,True,True,True,True,True,single-defect source sample
single_rect_p2_0105,single_pilot_v9,pilot_v2_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,713,-0.0015936815773897927,0.0014530236315034033,-2.339409767062535e-05,0.0006222578538661959,True,True,True,True,True,True,single-defect source sample
single_rect_p2_0106,single_pilot_v9,pilot_v2_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,675,-0.001431702660425185,0.0016272784310290334,9.91884934992689e-06,0.0005863380745581855,True,True,True,True,True,True,single-defect source sample
single_rect_p2_0107,single_pilot_v9,pilot_v2_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,750,-0.001504795837999589,0.0013109890505121889,-3.575579744281335e-05,0.0005453834045696824,True,True,True,True,True,True,single-defect source sample
single_rect_p2_0108,single_pilot_v9,pilot_v2_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,572,-0.0015273395541747369,0.0015812011692398274,-7.251506113272134e-05,0.000598825385081791,True,True,True,True,True,True,single-defect source sample
single_rect_p2_0109,single_pilot_v9,pilot_v2_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,651,-0.0019470978907970746,0.001835448985068908,-2.3879159629401985e-05,0.0008056068031937481,True,True,True,True,True,True,single-defect source sample
single_rect_p2_0110,single_pilot_v9,pilot_v2_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,504,-0.0015610424371286097,0.0015002154492254126,-1.0169798156637393e-05,0.0005897054963650474,True,True,True,True,True,True,single-defect source sample
single_rect_p2_0111,single_pilot_v9,pilot_v2_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,420,-0.0017145006630695757,0.0016124114925146528,-3.0083179970578113e-06,0.0006228939951094764,True,True,True,True,True,True,single-defect source sample
single_rect_p2_0112,single_pilot_v9,pilot_v2_rectangular_notch,test,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,336,-0.0016178532372569012,0.0014319877878012665,-3.495816439066007e-05,0.0005627900893198981,True,True,True,True,True,True,single-defect source sample
single_rect_p2_0113,single_pilot_v9,pilot_v2_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,528,-0.001551126007081401,0.0015385177302432622,-1.9875396404570364e-05,0.0005547623995623345,True,True,True,True,True,True,single-defect source sample
single_rect_p2_0114,single_pilot_v9,pilot_v2_rectangular_notch,test,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,308,-0.0013651484361365792,0.0016195060123988772,1.2219577349885063e-05,0.0005466365981667252,True,True,True,True,True,True,single-defect source sample
single_rect_p2_0115,single_pilot_v9,pilot_v2_rectangular_notch,test,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,378,-0.0014290920591694747,0.0013613215914785328,-3.2584174897733495e-05,0.0005416565750915838,True,True,True,True,True,True,single-defect source sample
single_rect_p2_0116,single_pilot_v9,pilot_v2_rectangular_notch,test,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,306,-0.0013566839894156605,0.0014317141454662113,-6.667718789978721e-05,0.0005350867326815638,True,True,True,True,True,True,single-defect source sample
single_rect_p2_0117,single_pilot_v9,pilot_v2_rectangular_notch,test,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,420,-0.0015742163693136385,0.0013056506969347874,-5.7958394592600114e-05,0.0006410576592476493,True,True,True,True,True,True,single-defect source sample
single_rect_p2_0118,single_pilot_v9,pilot_v2_rectangular_notch,test,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,364,-0.0014936492230817064,0.0013814786101871842,-1.2033544516190204e-05,0.0005966397944560467,True,True,True,True,True,True,single-defect source sample
single_rect_p2_0119,single_pilot_v9,pilot_v2_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,608,-0.0014961189578946528,0.0014676687977544557,-9.604442224486064e-05,0.0005720597427738572,True,True,True,True,True,True,single-defect source sample
single_rect_p2_0120,single_pilot_v9,pilot_v2_rectangular_notch,test,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,567,-0.0016990553209905003,0.0016483496842665153,-5.792585784317211e-05,0.0007392998919400212,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0001,single_pilot_v9,pilot_v9_topup_rectangular_notch,val,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,375,-0.00043805325274148555,0.0003786712943285362,-4.9093312801700915e-05,0.00018406935390899358,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0002,single_pilot_v9,pilot_v9_topup_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,550,-0.0005397023578299237,0.000500158524492628,-3.3031114459357924e-06,0.000247308470948229,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0003,single_pilot_v9,pilot_v9_topup_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,342,-0.00046440482002372196,0.00046304091974287156,-1.5245205187353721e-05,0.00021540596586199965,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0004,single_pilot_v9,pilot_v9_topup_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,725,-0.000843355333770498,0.0006646644227968636,-7.4943819480381825e-06,0.0004006520882566908,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0005,single_pilot_v9,pilot_v9_topup_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,494,-0.0005000329739471704,0.000566503942537666,-2.0681775121290436e-05,0.00022651149258669245,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0006,single_pilot_v9,pilot_v9_topup_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,483,-0.0005338339737276854,0.0005179906167225355,-3.8060361969887235e-05,0.0002498637132801922,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0007,single_pilot_v9,pilot_v9_topup_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,550,-0.000604655997982902,0.00032466567226636543,-6.596538084747629e-05,0.0002356976760808476,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0008,single_pilot_v9,pilot_v9_topup_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,672,-0.0006888370572114323,0.00045169501170110244,2.3853929282879178e-06,0.00023085244633882747,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0009,single_pilot_v9,pilot_v9_topup_rectangular_notch,val,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,266,-0.0006457987827789735,0.0006965468501208275,-5.248018551153108e-06,0.0003281406927698613,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0010,single_pilot_v9,pilot_v9_topup_rectangular_notch,test,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,510,-0.0007250782429249376,0.0005739535691745016,-2.9170870606480293e-05,0.00031164169147178937,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0011,single_pilot_v9,pilot_v9_topup_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,720,-0.0007362263587381312,0.0006087355206523757,-1.5125583914887679e-05,0.000328854931740541,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0012,single_pilot_v9,pilot_v9_topup_rectangular_notch,val,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,336,-0.0004750046631177033,0.00045794578444437634,-3.9230857633900674e-05,0.00020324990090232398,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0013,single_pilot_v9,pilot_v9_topup_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,462,-0.0007662435446316366,0.0006492610104855889,-1.943314260649052e-05,0.0003499824075494093,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0014,single_pilot_v9,pilot_v9_topup_rectangular_notch,test,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,390,-0.0005863785928887797,0.0006201337537659905,1.4554051722871608e-05,0.0002334228051097583,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0015,single_pilot_v9,pilot_v9_topup_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,594,-0.0006436214685013382,0.0005138501876349186,-2.6952571102817366e-05,0.000293160525484782,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0016,single_pilot_v9,pilot_v9_topup_rectangular_notch,test,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,442,-0.0005714035585530246,0.0005905138689311,2.533951268863873e-06,0.00024406662472177125,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0017,single_pilot_v9,pilot_v9_topup_rectangular_notch,test,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,486,-0.0005178611625737499,0.00043675671679304956,-2.5238292231001396e-05,0.000218188650137921,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0018,single_pilot_v9,pilot_v9_topup_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,546,-0.000763027642794854,0.0007830076515412678,-1.9975575975279147e-05,0.00038688030255350545,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0019,single_pilot_v9,pilot_v9_topup_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,384,-0.0005846415483944979,0.0006707893140343371,-5.109204545794582e-06,0.0003297533138234489,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0020,single_pilot_v9,pilot_v9_topup_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,513,-0.0006067264092235207,0.0007947467564069235,3.077109479265507e-05,0.00036302620466818053,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0021,single_pilot_v9,pilot_v9_topup_rectangular_notch,val,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,320,-0.0006101211136333208,0.0004853258476284701,1.223203547751227e-06,0.00025488629648370836,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0022,single_pilot_v9,pilot_v9_topup_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,832,-0.0006817284944752196,0.0008383507242921481,2.8030697010085314e-05,0.00038397441611356644,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0023,single_pilot_v9,pilot_v9_topup_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,576,-0.0006732321637748112,0.0005398601957295355,-6.177738340388038e-05,0.00027592929023944685,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0024,single_pilot_v9,pilot_v9_topup_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,484,-0.0006536753639147856,0.0005190469954662495,-6.2650283201878494e-06,0.00027192637629083006,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0025,single_pilot_v9,pilot_v9_topup_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,546,-0.0007608493698046828,0.000560586641389635,-3.927466588731706e-06,0.0002870515733704835,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0026,single_pilot_v9,pilot_v9_topup_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,506,-0.0007452990041503405,0.0006688271901055703,3.187888035377856e-07,0.0003654845364043222,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0027,single_pilot_v9,pilot_v9_topup_rectangular_notch,test,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,420,-0.0005890213069309685,0.0006953890076230478,-1.3213550138112977e-05,0.0003294905019361469,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0028,single_pilot_v9,pilot_v9_topup_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,651,-0.0007407186240065517,0.0005637197346000128,-2.6731968152478124e-05,0.0002798876807026998,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0029,single_pilot_v9,pilot_v9_topup_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,660,-0.0008430447347277722,0.0006512101146932922,-3.184300668151985e-05,0.00036087321516326405,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0030,single_pilot_v9,pilot_v9_topup_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,442,-0.000699919559691876,0.000805977677249613,-8.128252344732772e-06,0.00036917642528421066,True,True,True,True,True,True,single-defect source sample
single_rect_v9_0031,single_pilot_v9,pilot_v9_topup_rectangular_notch,train,single_defect,single_defect,rectangular_notch,1,1,rectangular_notch,0.0,0,,648,-0.0007265268120644184,0.0007065506628198706,-1.3853044215938046e-05,0.00034598771669591016,True,True,True,True,True,True,single-defect source sample
