plan_row_index,base_ordinal,variant_ordinal,base_sample_id,base_source_index,perturb_sample_id,split,defect_type,forward_geometry_type,source_pack,source_sample_id,variant_type,perturb_level,expected_quality_rank,requires_comsol_forward,reference_delta_bz_source,center_x,center_y,width,length,depth,angle_rad,angle_deg,angle_sin,angle_cos,base_center_x,base_center_y,base_width,base_length,base_depth,base_angle_rad,base_angle_deg,geometry_mask_iou_vs_true,geometry_mask_dice_vs_true,area_error_vs_true,pred_mask_area_px,true_mask_area_px,center_delta_m,angle_delta_abs_deg,size_delta_norm,depth_delta_abs_m,perturbation_deltas,geometry_params,geometry_quality_to_true,notes
65,8,1,rot_v9_0018,337,rot_v9_0018__perturb_01_center_shift_small,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_018,center_shift_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0018,-0.00375,-0.0005,0.008,0.006,0.0015,-0.5235987755982988,-30.0,-0.49999999999999994,0.8660254037844387,-0.003,-0.001,0.008,0.006,0.0015,-0.5235987755982988,-30.0,0.7806691449814126,0.8768267223382046,0.0041841004184100415,240.0,239.0,0.0009013878188659972,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":-0.0007499999999999998,""actual_delta_center_y"":0.0005,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":-0.00075,""delta_center_y"":0.0005,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.8660254037844387,""angle_deg"":-30.0,""angle_rad"":-0.5235987755982988,""angle_sin"":-0.49999999999999994,""base_defect_type"":""rotated_rect"",""center_x"":-0.00375,""center_y"":-0.0005,""depth"":0.0015,""forward_geometry_type"":""rotated_rect"",""length"":0.006,""units"":""coordinates=m, Bz=T"",""width"":0.008}","{""angle_delta_abs_deg"":0.0,""area_error"":0.0041841004184100415,""center_delta_m"":0.0009013878188659972,""depth_delta_abs_m"":0.0,""mask_dice"":0.8768267223382046,""mask_iou"":0.7806691449814126,""pred_area_px"":240.0,""size_delta_norm"":0.0,""true_area_px"":239.0}",requires_real_comsol_forward
66,8,2,rot_v9_0018,337,rot_v9_0018__perturb_02_center_shift_large,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_018,center_shift_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0018,-0.001,-0.0024000000000000002,0.008,0.006,0.0015,-0.5235987755982988,-30.0,-0.49999999999999994,0.8660254037844387,-0.003,-0.001,0.008,0.006,0.0015,-0.5235987755982988,-30.0,0.5094339622641509,0.675,0.008368200836820083,241.0,239.0,0.002441311123146741,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.002,""actual_delta_center_y"":-0.0014000000000000002,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":0.002,""delta_center_y"":-0.0014,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.8660254037844387,""angle_deg"":-30.0,""angle_rad"":-0.5235987755982988,""angle_sin"":-0.49999999999999994,""base_defect_type"":""rotated_rect"",""center_x"":-0.001,""center_y"":-0.0024000000000000002,""depth"":0.0015,""forward_geometry_type"":""rotated_rect"",""length"":0.006,""units"":""coordinates=m, Bz=T"",""width"":0.008}","{""angle_delta_abs_deg"":0.0,""area_error"":0.008368200836820083,""center_delta_m"":0.002441311123146741,""depth_delta_abs_m"":0.0,""mask_dice"":0.675,""mask_iou"":0.5094339622641509,""pred_area_px"":241.0,""size_delta_norm"":0.0,""true_area_px"":239.0}",requires_real_comsol_forward
67,8,3,rot_v9_0018,337,rot_v9_0018__perturb_03_size_scale_small,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_018,size_scale_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0018,-0.003,-0.001,0.00736,0.00642,0.00159,-0.5235987755982988,-30.0,-0.49999999999999994,0.8660254037844387,-0.003,-0.001,0.008,0.006,0.0015,-0.5235987755982988,-30.0,0.8735177865612648,0.9324894514767933,0.016736401673640166,235.0,239.0,0.0,0.0,0.07500000000000001,9.000000000000002e-05,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.06,""actual_length_scale"":1.07,""actual_width_scale"":0.92,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.06,""length_scale"":1.07,""width_scale"":0.92}","{""angle_cos"":0.8660254037844387,""angle_deg"":-30.0,""angle_rad"":-0.5235987755982988,""angle_sin"":-0.49999999999999994,""base_defect_type"":""rotated_rect"",""center_x"":-0.003,""center_y"":-0.001,""depth"":0.00159,""forward_geometry_type"":""rotated_rect"",""length"":0.00642,""units"":""coordinates=m, Bz=T"",""width"":0.00736}","{""angle_delta_abs_deg"":0.0,""area_error"":0.016736401673640166,""center_delta_m"":0.0,""depth_delta_abs_m"":9.000000000000002e-05,""mask_dice"":0.9324894514767933,""mask_iou"":0.8735177865612648,""pred_area_px"":235.0,""size_delta_norm"":0.07500000000000001,""true_area_px"":239.0}",requires_real_comsol_forward
68,8,4,rot_v9_0018,337,rot_v9_0018__perturb_04_size_scale_large,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_018,size_scale_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0018,-0.003,-0.001,0.00976,0.00492,0.001275,-0.5235987755982988,-30.0,-0.49999999999999994,0.8660254037844387,-0.003,-0.001,0.008,0.006,0.0015,-0.5235987755982988,-30.0,0.701067615658363,0.8242677824267782,0.0,239.0,239.0,0.0,0.0,0.19999999999999996,0.00022499999999999994,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":0.8500000000000001,""actual_length_scale"":0.82,""actual_width_scale"":1.22,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":0.85,""length_scale"":0.82,""width_scale"":1.22}","{""angle_cos"":0.8660254037844387,""angle_deg"":-30.0,""angle_rad"":-0.5235987755982988,""angle_sin"":-0.49999999999999994,""base_defect_type"":""rotated_rect"",""center_x"":-0.003,""center_y"":-0.001,""depth"":0.001275,""forward_geometry_type"":""rotated_rect"",""length"":0.00492,""units"":""coordinates=m, Bz=T"",""width"":0.00976}","{""angle_delta_abs_deg"":0.0,""area_error"":0.0,""center_delta_m"":0.0,""depth_delta_abs_m"":0.00022499999999999994,""mask_dice"":0.8242677824267782,""mask_iou"":0.701067615658363,""pred_area_px"":239.0,""size_delta_norm"":0.19999999999999996,""true_area_px"":239.0}",requires_real_comsol_forward
69,8,5,rot_v9_0018,337,rot_v9_0018__perturb_05_angle_shift_small,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_018,angle_shift_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0018,-0.003,-0.001,0.008,0.006,0.0015,-0.4363323129985824,-25.0,-0.42261826174069944,0.9063077870366499,-0.003,-0.001,0.008,0.006,0.0015,-0.5235987755982988,-30.0,0.9314516129032258,0.964509394572025,0.0041841004184100415,240.0,239.0,0.0,5.0,0.0,0.0,"{""actual_delta_angle_deg"":5.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":5.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.9063077870366499,""angle_deg"":-25.0,""angle_rad"":-0.4363323129985824,""angle_sin"":-0.42261826174069944,""base_defect_type"":""rotated_rect"",""center_x"":-0.003,""center_y"":-0.001,""depth"":0.0015,""forward_geometry_type"":""rotated_rect"",""length"":0.006,""units"":""coordinates=m, Bz=T"",""width"":0.008}","{""angle_delta_abs_deg"":5.0,""area_error"":0.0041841004184100415,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":0.964509394572025,""mask_iou"":0.9314516129032258,""pred_area_px"":240.0,""size_delta_norm"":0.0,""true_area_px"":239.0}",requires_real_comsol_forward
70,8,6,rot_v9_0018,337,rot_v9_0018__perturb_06_angle_shift_large,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_018,angle_shift_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0018,-0.003,-0.001,0.008,0.006,0.0015,-0.2617993877991494,-15.0,-0.25881904510252074,0.9659258262890683,-0.003,-0.001,0.008,0.006,0.0015,-0.5235987755982988,-30.0,0.8244274809160306,0.9037656903765691,0.0,239.0,239.0,0.0,15.0,0.0,0.0,"{""actual_delta_angle_deg"":15.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":15.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.9659258262890683,""angle_deg"":-15.0,""angle_rad"":-0.2617993877991494,""angle_sin"":-0.25881904510252074,""base_defect_type"":""rotated_rect"",""center_x"":-0.003,""center_y"":-0.001,""depth"":0.0015,""forward_geometry_type"":""rotated_rect"",""length"":0.006,""units"":""coordinates=m, Bz=T"",""width"":0.008}","{""angle_delta_abs_deg"":15.0,""area_error"":0.0,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":0.9037656903765691,""mask_iou"":0.8244274809160306,""pred_area_px"":239.0,""size_delta_norm"":0.0,""true_area_px"":239.0}",requires_real_comsol_forward
71,8,7,rot_v9_0018,337,rot_v9_0018__perturb_07_mixed_center_size_angle,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_018,mixed_center_size_angle,mixed,3,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0018,-0.0045000000000000005,-0.002,0.00688,0.00684,0.00135,-0.6108652381980153,-35.0,-0.573576436351046,0.8191520442889918,-0.003,-0.001,0.008,0.006,0.0015,-0.5235987755982988,-30.0,0.5079365079365079,0.6736842105263158,0.012552301255230125,236.0,239.0,0.001802775637731995,5.0,0.13999999999999999,0.00014999999999999996,"{""actual_delta_angle_deg"":-5.0,""actual_delta_center_x"":-0.0015000000000000005,""actual_delta_center_y"":-0.001,""actual_depth_scale"":0.9,""actual_length_scale"":1.14,""actual_width_scale"":0.86,""delta_angle_deg"":-10.0,""delta_center_x"":-0.0015,""delta_center_y"":-0.001,""depth_scale"":0.9,""length_scale"":1.14,""width_scale"":0.86}","{""angle_cos"":0.8191520442889918,""angle_deg"":-35.0,""angle_rad"":-0.6108652381980153,""angle_sin"":-0.573576436351046,""base_defect_type"":""rotated_rect"",""center_x"":-0.0045000000000000005,""center_y"":-0.002,""depth"":0.00135,""forward_geometry_type"":""rotated_rect"",""length"":0.00684,""units"":""coordinates=m, Bz=T"",""width"":0.00688}","{""angle_delta_abs_deg"":5.0,""area_error"":0.012552301255230125,""center_delta_m"":0.001802775637731995,""depth_delta_abs_m"":0.00014999999999999996,""mask_dice"":0.6736842105263158,""mask_iou"":0.5079365079365079,""pred_area_px"":236.0,""size_delta_norm"":0.13999999999999999,""true_area_px"":239.0}",requires_real_comsol_forward
72,9,0,rot_v9_0037,356,rot_v9_0037__perturb_00_true_geometry_reference,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_037,true_geometry_reference,reference,0,false,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0037,0.0,-0.001,0.008,0.006,0.0015,-0.3490658503988659,-20.0,-0.3420201433256687,0.9396926207859084,0.0,-0.001,0.008,0.006,0.0015,-0.3490658503988659,-20.0,1.0,1.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.9396926207859084,""angle_deg"":-20.0,""angle_rad"":-0.3490658503988659,""angle_sin"":-0.3420201433256687,""base_defect_type"":""rotated_rect"",""center_x"":0.0,""center_y"":-0.001,""depth"":0.0015,""forward_geometry_type"":""rotated_rect"",""length"":0.006,""units"":""coordinates=m, Bz=T"",""width"":0.008}","{""angle_delta_abs_deg"":0.0,""area_error"":0.0,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":1.0,""mask_iou"":1.0,""pred_area_px"":240.0,""size_delta_norm"":0.0,""true_area_px"":240.0}",true_geometry_reference_reuses_original_delta_bz
73,9,1,rot_v9_0037,356,rot_v9_0037__perturb_01_center_shift_small,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_037,center_shift_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0037,0.00075,-0.0015,0.008,0.006,0.0015,-0.3490658503988659,-20.0,-0.3420201433256687,0.9396926207859084,0.0,-0.001,0.008,0.006,0.0015,-0.3490658503988659,-20.0,0.7490909090909091,0.8565488565488566,0.004166666666666667,241.0,240.0,0.0009013878188659974,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.00075,""actual_delta_center_y"":-0.0005,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":0.00075,""delta_center_y"":-0.0005,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.9396926207859084,""angle_deg"":-20.0,""angle_rad"":-0.3490658503988659,""angle_sin"":-0.3420201433256687,""base_defect_type"":""rotated_rect"",""center_x"":0.00075,""center_y"":-0.0015,""depth"":0.0015,""forward_geometry_type"":""rotated_rect"",""length"":0.006,""units"":""coordinates=m, Bz=T"",""width"":0.008}","{""angle_delta_abs_deg"":0.0,""area_error"":0.004166666666666667,""center_delta_m"":0.0009013878188659974,""depth_delta_abs_m"":0.0,""mask_dice"":0.8565488565488566,""mask_iou"":0.7490909090909091,""pred_area_px"":241.0,""size_delta_norm"":0.0,""true_area_px"":240.0}",requires_real_comsol_forward
74,9,2,rot_v9_0037,356,rot_v9_0037__perturb_02_center_shift_large,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_037,center_shift_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0037,-0.002,-0.0024000000000000002,0.008,0.006,0.0015,-0.3490658503988659,-20.0,-0.3420201433256687,0.9396926207859084,0.0,-0.001,0.008,0.006,0.0015,-0.3490658503988659,-20.0,0.3804034582132565,0.5511482254697286,0.004166666666666667,239.0,240.0,0.002441311123146741,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":-0.002,""actual_delta_center_y"":-0.0014000000000000002,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":-0.002,""delta_center_y"":-0.0014,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.9396926207859084,""angle_deg"":-20.0,""angle_rad"":-0.3490658503988659,""angle_sin"":-0.3420201433256687,""base_defect_type"":""rotated_rect"",""center_x"":-0.002,""center_y"":-0.0024000000000000002,""depth"":0.0015,""forward_geometry_type"":""rotated_rect"",""length"":0.006,""units"":""coordinates=m, Bz=T"",""width"":0.008}","{""angle_delta_abs_deg"":0.0,""area_error"":0.004166666666666667,""center_delta_m"":0.002441311123146741,""depth_delta_abs_m"":0.0,""mask_dice"":0.5511482254697286,""mask_iou"":0.3804034582132565,""pred_area_px"":239.0,""size_delta_norm"":0.0,""true_area_px"":240.0}",requires_real_comsol_forward
75,9,3,rot_v9_0037,356,rot_v9_0037__perturb_03_size_scale_small,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_037,size_scale_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0037,0.0,-0.001,0.00864,0.005580000000000001,0.00159,-0.3490658503988659,-20.0,-0.3420201433256687,0.9396926207859084,0.0,-0.001,0.008,0.006,0.0015,-0.3490658503988659,-20.0,0.8648648648648649,0.927536231884058,0.0125,243.0,240.0,0.0,0.0,0.07499999999999994,9.000000000000002e-05,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.06,""actual_length_scale"":0.9300000000000002,""actual_width_scale"":1.08,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.06,""length_scale"":0.93,""width_scale"":1.08}","{""angle_cos"":0.9396926207859084,""angle_deg"":-20.0,""angle_rad"":-0.3490658503988659,""angle_sin"":-0.3420201433256687,""base_defect_type"":""rotated_rect"",""center_x"":0.0,""center_y"":-0.001,""depth"":0.00159,""forward_geometry_type"":""rotated_rect"",""length"":0.005580000000000001,""units"":""coordinates=m, Bz=T"",""width"":0.00864}","{""angle_delta_abs_deg"":0.0,""area_error"":0.0125,""center_delta_m"":0.0,""depth_delta_abs_m"":9.000000000000002e-05,""mask_dice"":0.927536231884058,""mask_iou"":0.8648648648648649,""pred_area_px"":243.0,""size_delta_norm"":0.07499999999999994,""true_area_px"":240.0}",requires_real_comsol_forward
76,9,4,rot_v9_0037,356,rot_v9_0037__perturb_04_size_scale_large,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_037,size_scale_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0037,0.0,-0.001,0.0064,0.00492,0.001275,-0.3490658503988659,-20.0,-0.3420201433256687,0.9396926207859084,0.0,-0.001,0.008,0.006,0.0015,-0.3490658503988659,-20.0,0.6583333333333333,0.7939698492462312,0.3416666666666667,158.0,240.0,0.0,0.0,0.19,0.00022499999999999994,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":0.8500000000000001,""actual_length_scale"":0.82,""actual_width_scale"":0.8,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":0.85,""length_scale"":0.82,""width_scale"":0.8}","{""angle_cos"":0.9396926207859084,""angle_deg"":-20.0,""angle_rad"":-0.3490658503988659,""angle_sin"":-0.3420201433256687,""base_defect_type"":""rotated_rect"",""center_x"":0.0,""center_y"":-0.001,""depth"":0.001275,""forward_geometry_type"":""rotated_rect"",""length"":0.00492,""units"":""coordinates=m, Bz=T"",""width"":0.0064}","{""angle_delta_abs_deg"":0.0,""area_error"":0.3416666666666667,""center_delta_m"":0.0,""depth_delta_abs_m"":0.00022499999999999994,""mask_dice"":0.7939698492462312,""mask_iou"":0.6583333333333333,""pred_area_px"":158.0,""size_delta_norm"":0.19,""true_area_px"":240.0}",requires_real_comsol_forward
77,9,5,rot_v9_0037,356,rot_v9_0037__perturb_05_angle_shift_small,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_037,angle_shift_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0037,0.0,-0.001,0.008,0.006,0.0015,-0.2617993877991494,-15.0,-0.25881904510252074,0.9659258262890683,0.0,-0.001,0.008,0.006,0.0015,-0.3490658503988659,-20.0,0.9274193548387096,0.9623430962343096,0.008333333333333333,238.0,240.0,0.0,5.0,0.0,0.0,"{""actual_delta_angle_deg"":5.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":5.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.9659258262890683,""angle_deg"":-15.0,""angle_rad"":-0.2617993877991494,""angle_sin"":-0.25881904510252074,""base_defect_type"":""rotated_rect"",""center_x"":0.0,""center_y"":-0.001,""depth"":0.0015,""forward_geometry_type"":""rotated_rect"",""length"":0.006,""units"":""coordinates=m, Bz=T"",""width"":0.008}","{""angle_delta_abs_deg"":5.0,""area_error"":0.008333333333333333,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":0.9623430962343096,""mask_iou"":0.9274193548387096,""pred_area_px"":238.0,""size_delta_norm"":0.0,""true_area_px"":240.0}",requires_real_comsol_forward
78,9,6,rot_v9_0037,356,rot_v9_0037__perturb_06_angle_shift_large,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_037,angle_shift_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0037,0.0,-0.001,0.008,0.006,0.0015,-0.6108652381980153,-35.0,-0.573576436351046,0.8191520442889918,0.0,-0.001,0.008,0.006,0.0015,-0.3490658503988659,-20.0,0.8150943396226416,0.8981288981288982,0.004166666666666667,241.0,240.0,0.0,15.0,0.0,0.0,"{""actual_delta_angle_deg"":-15.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":-15.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.8191520442889918,""angle_deg"":-35.0,""angle_rad"":-0.6108652381980153,""angle_sin"":-0.573576436351046,""base_defect_type"":""rotated_rect"",""center_x"":0.0,""center_y"":-0.001,""depth"":0.0015,""forward_geometry_type"":""rotated_rect"",""length"":0.006,""units"":""coordinates=m, Bz=T"",""width"":0.008}","{""angle_delta_abs_deg"":15.0,""area_error"":0.004166666666666667,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":0.8981288981288982,""mask_iou"":0.8150943396226416,""pred_area_px"":241.0,""size_delta_norm"":0.0,""true_area_px"":240.0}",requires_real_comsol_forward
79,9,7,rot_v9_0037,356,rot_v9_0037__perturb_07_mixed_center_size_angle,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_037,mixed_center_size_angle,mixed,3,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0037,0.0015,0.0,0.0092,0.00528,0.00135,-0.5235987755982988,-30.0,-0.49999999999999994,0.8660254037844387,0.0,-0.001,0.008,0.006,0.0015,-0.3490658503988659,-20.0,0.47706422018348627,0.6459627329192547,0.0125,243.0,240.0,0.0018027756377319948,10.0,0.135,0.00014999999999999996,"{""actual_delta_angle_deg"":-10.0,""actual_delta_center_x"":0.0015,""actual_delta_center_y"":0.001,""actual_depth_scale"":0.9,""actual_length_scale"":0.88,""actual_width_scale"":1.15,""delta_angle_deg"":-10.0,""delta_center_x"":0.0015,""delta_center_y"":0.001,""depth_scale"":0.9,""length_scale"":0.88,""width_scale"":1.15}","{""angle_cos"":0.8660254037844387,""angle_deg"":-30.0,""angle_rad"":-0.5235987755982988,""angle_sin"":-0.49999999999999994,""base_defect_type"":""rotated_rect"",""center_x"":0.0015,""center_y"":0.0,""depth"":0.00135,""forward_geometry_type"":""rotated_rect"",""length"":0.00528,""units"":""coordinates=m, Bz=T"",""width"":0.0092}","{""angle_delta_abs_deg"":10.0,""area_error"":0.0125,""center_delta_m"":0.0018027756377319948,""depth_delta_abs_m"":0.00014999999999999996,""mask_dice"":0.6459627329192547,""mask_iou"":0.47706422018348627,""pred_area_px"":243.0,""size_delta_norm"":0.135,""true_area_px"":240.0}",requires_real_comsol_forward
