sample_id,source_pack,source_sample_id,split,defect_type,center_x,center_y,width,length,depth,angle_deg,vertex_count,polygon_area,n_lines,signal_length,signal_shape,mask_shape,mask_area,delta_bz_min,delta_bz_max,delta_bz_mean,delta_bz_std,has_bz_no_defect,has_bz_defect,has_delta_bz,has_mask,has_coords,delta_matches_defect_minus_reference,notes
rect_p2_0083,pilot_v2_rectangular_notch,sample_083,train,rectangular_notch,-0.003,-0.0005,0.011,0.0065,0.0013,0.0,0,,3,201,"(3, 201)","(64, 128)",357,-0.0013363412847555598,0.0014702665514919552,1.5729503301811071e-06,0.000639876194020586,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0084,pilot_v2_rectangular_notch,sample_084,train,rectangular_notch,0.00225,0.0,0.009,0.007,0.0025,0.0,0,,3,201,"(3, 201)","(64, 128)",330,-0.0012171415611706773,0.001232913431030973,-6.858082218547566e-05,0.0005039619647405141,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0085,pilot_v2_rectangular_notch,sample_085,train,rectangular_notch,0.0,-0.001,0.016,0.007,0.0016,0.0,0,,3,201,"(3, 201)","(64, 128)",572,-0.0013470076589904316,0.0014851030744129135,-2.569538472813165e-05,0.0005984033640812871,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0086,pilot_v2_rectangular_notch,sample_086,train,rectangular_notch,0.0,0.0005,0.008,0.008,0.0013,0.0,0,,3,201,"(3, 201)","(64, 128)",300,-0.0016127534451952901,0.0014602447146939137,-1.3281560538783882e-05,0.0006052019900989353,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0087,pilot_v2_rectangular_notch,sample_087,train,rectangular_notch,-0.003,-0.0005,0.015,0.006,0.0016,0.0,0,,3,201,"(3, 201)","(64, 128)",456,-0.0017007434202542817,0.0018106263277227511,-7.117568667844889e-05,0.0006866338417731977,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0088,pilot_v2_rectangular_notch,sample_088,train,rectangular_notch,0.0,0.0,0.012,0.009,0.0022,0.0,0,,3,201,"(3, 201)","(64, 128)",560,-0.0019252509229447752,0.001579345776821968,-2.293462118722495e-05,0.0006641575437245174,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0089,pilot_v2_rectangular_notch,sample_089,test,rectangular_notch,0.0015,0.0005,0.008,0.009,0.0013,0.0,0,,3,201,"(3, 201)","(64, 128)",377,-0.0016354799763086516,0.0015842918386406737,-4.3269309044388396e-05,0.000682370887191382,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0090,pilot_v2_rectangular_notch,sample_090,train,rectangular_notch,0.00075,-0.001,0.013,0.006,0.0022,0.0,0,,3,201,"(3, 201)","(64, 128)",399,-0.0013369990503467187,0.001379315827171022,1.9474104147146592e-05,0.0005327201795958366,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0091,pilot_v2_rectangular_notch,sample_091,val,rectangular_notch,0.00075,-0.001,0.008,0.0075,0.0022,0.0,0,,3,201,"(3, 201)","(64, 128)",312,-0.001333278495100382,0.0012733949554367776,-4.816862621766576e-05,0.00046555205128723194,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0092,pilot_v2_rectangular_notch,sample_092,test,rectangular_notch,0.00225,0.0005,0.011,0.007,0.0013,0.0,0,,3,201,"(3, 201)","(64, 128)",374,-0.0017340985281216613,0.0015789922138515875,-5.113492703184587e-05,0.0006712253395459558,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0093,pilot_v2_rectangular_notch,sample_093,train,rectangular_notch,-0.003,0.0,0.014,0.008,0.0025,0.0,0,,3,201,"(3, 201)","(64, 128)",572,-0.001384938530139792,0.0015370974321978117,1.3021482774553212e-05,0.000502082706233673,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0094,pilot_v2_rectangular_notch,sample_094,test,rectangular_notch,0.0015,0.001,0.01,0.008,0.0025,0.0,0,,3,201,"(3, 201)","(64, 128)",400,-0.0013376430118829815,0.001518282787855279,-6.61260452924565e-05,0.0005051346599342429,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0095,pilot_v2_rectangular_notch,sample_095,test,rectangular_notch,-0.003,-0.0005,0.008,0.009,0.0025,0.0,0,,3,201,"(3, 201)","(64, 128)",377,-0.0014573434977618765,0.000888364363653201,-5.233408750827902e-05,0.0004576345339543407,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0096,pilot_v2_rectangular_notch,sample_096,train,rectangular_notch,0.00075,0.0005,0.011,0.0075,0.0022,0.0,0,,3,201,"(3, 201)","(64, 128)",414,-0.0016096290294528434,0.0015867134535398376,-6.892476921303714e-06,0.0005905322908053844,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0097,pilot_v2_rectangular_notch,sample_097,train,rectangular_notch,0.00075,0.0,0.016,0.009,0.0025,0.0,0,,3,201,"(3, 201)","(64, 128)",728,-0.0016811954448457235,0.001789973362901692,2.5572877707086263e-05,0.0005645035186351727,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0098,pilot_v2_rectangular_notch,sample_098,train,rectangular_notch,0.00075,0.001,0.01,0.0075,0.0019,0.0,0,,3,201,"(3, 201)","(64, 128)",384,-0.0014375229523477854,0.0014303094394677567,-7.230367555920192e-05,0.0006501418792720507,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0099,pilot_v2_rectangular_notch,sample_099,train,rectangular_notch,-0.0015,0.001,0.013,0.0095,0.001,0.0,0,,3,201,"(3, 201)","(64, 128)",630,-0.001803469866844429,0.00176850759068358,-6.093245782292408e-06,0.0007886148313977534,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0100,pilot_v2_rectangular_notch,sample_100,test,rectangular_notch,0.0,0.001,0.011,0.006,0.0016,0.0,0,,3,201,"(3, 201)","(64, 128)",342,-0.001422744048522606,0.001907443576293626,-3.5123250718367934e-06,0.0006278005110059474,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0101,pilot_v2_rectangular_notch,sample_101,train,rectangular_notch,0.00225,-0.001,0.008,0.007,0.0019,0.0,0,,3,201,"(3, 201)","(64, 128)",286,-0.0010915728844744744,0.0012148254864735944,-4.684982063641632e-05,0.00045993683882486225,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0102,pilot_v2_rectangular_notch,sample_102,test,rectangular_notch,-0.003,-0.0005,0.011,0.007,0.0022,0.0,0,,3,201,"(3, 201)","(64, 128)",374,-0.0015705090641309734,0.0013593699870514883,-7.156236440646967e-05,0.0005544906412766317,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0103,pilot_v2_rectangular_notch,sample_103,train,rectangular_notch,-0.00225,-0.0005,0.014,0.007,0.0016,0.0,0,,3,201,"(3, 201)","(64, 128)",506,-0.0016544939313033699,0.001188814943730313,-5.80574440215694e-05,0.0005932947670678199,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0104,pilot_v2_rectangular_notch,sample_104,test,rectangular_notch,0.003,0.0,0.012,0.0095,0.001,0.0,0,,3,201,"(3, 201)","(64, 128)",570,-0.0017556198792943113,0.0017115521694579944,-5.8169068344732575e-05,0.0007670798682802971,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0105,pilot_v2_rectangular_notch,sample_105,train,rectangular_notch,0.00225,0.0005,0.014,0.01,0.0019,0.0,0,,3,201,"(3, 201)","(64, 128)",713,-0.0015936815773897927,0.0014530236315034033,-2.339409767062535e-05,0.0006222578538661959,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0106,pilot_v2_rectangular_notch,sample_106,train,rectangular_notch,0.00225,0.0005,0.016,0.0085,0.0019,0.0,0,,3,201,"(3, 201)","(64, 128)",675,-0.001431702660425185,0.0016272784310290334,9.91884934992689e-06,0.0005863380745581855,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0107,pilot_v2_rectangular_notch,sample_107,train,rectangular_notch,-0.003,0.0,0.016,0.0095,0.0022,0.0,0,,3,201,"(3, 201)","(64, 128)",750,-0.001504795837999589,0.0013109890505121889,-3.575579744281335e-05,0.0005453834045696824,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0108,pilot_v2_rectangular_notch,sample_108,train,rectangular_notch,-0.00075,0.0,0.016,0.007,0.0016,0.0,0,,3,201,"(3, 201)","(64, 128)",572,-0.0015273395541747369,0.0015812011692398274,-7.251506113272134e-05,0.000598825385081791,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0109,pilot_v2_rectangular_notch,sample_109,train,rectangular_notch,0.0015,0.0005,0.013,0.01,0.001,0.0,0,,3,201,"(3, 201)","(64, 128)",651,-0.0019470978907970746,0.001835448985068908,-2.3879159629401985e-05,0.0008056068031937481,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0110,pilot_v2_rectangular_notch,sample_110,train,rectangular_notch,-0.003,0.001,0.013,0.0075,0.0019,0.0,0,,3,201,"(3, 201)","(64, 128)",504,-0.0015610424371286097,0.0015002154492254126,-1.0169798156637393e-05,0.0005897054963650474,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0111,pilot_v2_rectangular_notch,sample_111,train,rectangular_notch,-0.003,0.0,0.013,0.0065,0.0016,0.0,0,,3,201,"(3, 201)","(64, 128)",420,-0.0017145006630695757,0.0016124114925146528,-3.0083179970578113e-06,0.0006228939951094764,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0112,pilot_v2_rectangular_notch,sample_112,test,rectangular_notch,0.003,-0.0005,0.01,0.0065,0.0019,0.0,0,,3,201,"(3, 201)","(64, 128)",336,-0.0016178532372569012,0.0014319877878012665,-3.495816439066007e-05,0.0005627900893198981,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0113,pilot_v2_rectangular_notch,sample_113,train,rectangular_notch,0.0,0.0,0.014,0.0075,0.0025,0.0,0,,3,201,"(3, 201)","(64, 128)",528,-0.001551126007081401,0.0015385177302432622,-1.9875396404570364e-05,0.0005547623995623345,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0114,pilot_v2_rectangular_notch,sample_114,test,rectangular_notch,-0.00075,0.0005,0.009,0.007,0.0025,0.0,0,,3,201,"(3, 201)","(64, 128)",308,-0.0013651484361365792,0.0016195060123988772,1.2219577349885063e-05,0.0005466365981667252,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0115,pilot_v2_rectangular_notch,sample_115,test,rectangular_notch,0.00075,-0.0005,0.009,0.0085,0.0022,0.0,0,,3,201,"(3, 201)","(64, 128)",378,-0.0014290920591694747,0.0013613215914785328,-3.2584174897733495e-05,0.0005416565750915838,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0116,pilot_v2_rectangular_notch,sample_116,test,rectangular_notch,0.003,0.0,0.011,0.006,0.0019,0.0,0,,3,201,"(3, 201)","(64, 128)",306,-0.0013566839894156605,0.0014317141454662113,-6.667718789978721e-05,0.0005350867326815638,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0117,pilot_v2_rectangular_notch,sample_117,test,rectangular_notch,0.003,0.0005,0.009,0.0095,0.0016,0.0,0,,3,201,"(3, 201)","(64, 128)",420,-0.0015742163693136385,0.0013056506969347874,-5.7958394592600114e-05,0.0006410576592476493,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0118,pilot_v2_rectangular_notch,sample_118,test,rectangular_notch,-0.00075,0.0,0.008,0.009,0.0019,0.0,0,,3,201,"(3, 201)","(64, 128)",364,-0.0014936492230817064,0.0013814786101871842,-1.2033544516190204e-05,0.0005966397944560467,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0119,pilot_v2_rectangular_notch,sample_119,train,rectangular_notch,0.003,0.001,0.012,0.01,0.0025,0.0,0,,3,201,"(3, 201)","(64, 128)",608,-0.0014961189578946528,0.0014676687977544557,-9.604442224486064e-05,0.0005720597427738572,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_p2_0120,pilot_v2_rectangular_notch,sample_120,test,rectangular_notch,0.003,0.001,0.013,0.0085,0.001,0.0,0,,3,201,"(3, 201)","(64, 128)",567,-0.0016990553209905003,0.0016483496842665153,-5.792585784317211e-05,0.0007392998919400212,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0001,pilot_v9_topup_rectangular_notch,rect_candidate_3739,val,rectangular_notch,0.0015,-0.001,0.009,0.008,0.0025,0.0,0,,3,201,"(3, 201)","(64, 128)",375,-0.00043805325274148555,0.0003786712943285362,-4.9093312801700915e-05,0.00018406935390899358,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0002,pilot_v9_topup_rectangular_notch,rect_candidate_15761,train,rectangular_notch,-0.00075,-0.001,0.014,0.008,0.0022,0.0,0,,3,201,"(3, 201)","(64, 128)",550,-0.0005397023578299237,0.000500158524492628,-3.3031114459357924e-06,0.000247308470948229,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0003,pilot_v9_topup_rectangular_notch,rect_candidate_9900,train,rectangular_notch,-0.00225,0.0,0.012,0.006,0.0025,0.0,0,,3,201,"(3, 201)","(64, 128)",342,-0.00046440482002372196,0.00046304091974287156,-1.5245205187353721e-05,0.00021540596586199965,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0004,pilot_v9_topup_rectangular_notch,rect_candidate_20950,train,rectangular_notch,-0.00225,-0.0005,0.016,0.009,0.001,0.0,0,,3,201,"(3, 201)","(64, 128)",725,-0.000843355333770498,0.0006646644227968636,-7.4943819480381825e-06,0.0004006520882566908,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0005,pilot_v9_topup_rectangular_notch,rect_candidate_10954,train,rectangular_notch,0.0015,0.0,0.012,0.008,0.0022,0.0,0,,3,201,"(3, 201)","(64, 128)",494,-0.0005000329739471704,0.000566503942537666,-2.0681775121290436e-05,0.00022651149258669245,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0006,pilot_v9_topup_rectangular_notch,rect_candidate_13047,train,rectangular_notch,0.00075,0.0005,0.013,0.0075,0.0019,0.0,0,,3,201,"(3, 201)","(64, 128)",483,-0.0005338339737276854,0.0005179906167225355,-3.8060361969887235e-05,0.0002498637132801922,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0007,pilot_v9_topup_rectangular_notch,rect_candidate_15815,train,rectangular_notch,0.00075,-0.001,0.014,0.008,0.0025,0.0,0,,3,201,"(3, 201)","(64, 128)",550,-0.000604655997982902,0.00032466567226636543,-6.596538084747629e-05,0.0002356976760808476,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0008,pilot_v9_topup_rectangular_notch,rect_candidate_18703,train,rectangular_notch,-0.003,-0.001,0.015,0.009,0.0022,0.0,0,,3,201,"(3, 201)","(64, 128)",672,-0.0006888370572114323,0.00045169501170110244,2.3853929282879178e-06,0.00023085244633882747,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0009,pilot_v9_topup_rectangular_notch,rect_candidate_2458,val,rectangular_notch,0.003,0.001,0.009,0.006,0.001,0.0,0,,3,201,"(3, 201)","(64, 128)",266,-0.0006457987827789735,0.0006965468501208275,-5.248018551153108e-06,0.0003281406927698613,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0010,pilot_v9_topup_rectangular_notch,rect_candidate_9250,test,rectangular_notch,0.0015,-0.0005,0.011,0.0095,0.0016,0.0,0,,3,201,"(3, 201)","(64, 128)",510,-0.0007250782429249376,0.0005739535691745016,-2.9170870606480293e-05,0.00031164169147178937,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0011,pilot_v9_topup_rectangular_notch,rect_candidate_18896,train,rectangular_notch,-0.0015,0.0005,0.015,0.0095,0.0016,0.0,0,,3,201,"(3, 201)","(64, 128)",720,-0.0007362263587381312,0.0006087355206523757,-1.5125583914887679e-05,0.000328854931740541,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0012,pilot_v9_topup_rectangular_notch,rect_candidate_5347,val,rectangular_notch,0.00075,-0.0005,0.01,0.0065,0.0025,0.0,0,,3,201,"(3, 201)","(64, 128)",336,-0.0004750046631177033,0.00045794578444437634,-3.9230857633900674e-05,0.00020324990090232398,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0013,pilot_v9_topup_rectangular_notch,rect_candidate_12701,train,rectangular_notch,0.00225,0.0005,0.013,0.007,0.0013,0.0,0,,3,201,"(3, 201)","(64, 128)",462,-0.0007662435446316366,0.0006492610104855889,-1.943314260649052e-05,0.0003499824075494093,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0014,pilot_v9_topup_rectangular_notch,rect_candidate_1975,test,rectangular_notch,-0.00225,0.001,0.008,0.0095,0.0016,0.0,0,,3,201,"(3, 201)","(64, 128)",390,-0.0005863785928887797,0.0006201337537659905,1.4554051722871608e-05,0.0002334228051097583,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0015,pilot_v9_topup_rectangular_notch,rect_candidate_15928,train,rectangular_notch,-0.003,0.001,0.014,0.0085,0.0016,0.0,0,,3,201,"(3, 201)","(64, 128)",594,-0.0006436214685013382,0.0005138501876349186,-2.6952571102817366e-05,0.000293160525484782,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0016,pilot_v9_topup_rectangular_notch,rect_candidate_8738,test,rectangular_notch,-0.0015,0.0,0.011,0.0085,0.0019,0.0,0,,3,201,"(3, 201)","(64, 128)",442,-0.0005714035585530246,0.0005905138689311,2.533951268863873e-06,0.00024406662472177125,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0017,pilot_v9_topup_rectangular_notch,rect_candidate_8840,test,rectangular_notch,0.0,0.001,0.011,0.0085,0.0025,0.0,0,,3,201,"(3, 201)","(64, 128)",486,-0.0005178611625737499,0.00043675671679304956,-2.5238292231001396e-05,0.000218188650137921,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0018,pilot_v9_topup_rectangular_notch,rect_candidate_13448,train,rectangular_notch,0.00075,0.0,0.013,0.0085,0.001,0.0,0,,3,201,"(3, 201)","(64, 128)",546,-0.000763027642794854,0.0007830076515412678,-1.9975575975279147e-05,0.00038688030255350545,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0019,pilot_v9_topup_rectangular_notch,rect_candidate_5680,train,rectangular_notch,0.003,0.001,0.01,0.0075,0.001,0.0,0,,3,201,"(3, 201)","(64, 128)",384,-0.0005846415483944979,0.0006707893140343371,-5.109204545794582e-06,0.0003297533138234489,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0020,pilot_v9_topup_rectangular_notch,rect_candidate_11040,train,rectangular_notch,0.00075,0.001,0.012,0.0085,0.001,0.0,0,,3,201,"(3, 201)","(64, 128)",513,-0.0006067264092235207,0.0007947467564069235,3.077109479265507e-05,0.00036302620466818053,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0021,pilot_v9_topup_rectangular_notch,rect_candidate_5196,val,rectangular_notch,-0.00225,0.001,0.01,0.0065,0.0016,0.0,0,,3,201,"(3, 201)","(64, 128)",320,-0.0006101211136333208,0.0004853258476284701,1.223203547751227e-06,0.00025488629648370836,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0022,pilot_v9_topup_rectangular_notch,rect_candidate_21501,train,rectangular_notch,0.0,-0.001,0.016,0.01,0.001,0.0,0,,3,201,"(3, 201)","(64, 128)",832,-0.0006817284944752196,0.0008383507242921481,2.8030697010085314e-05,0.00038397441611356644,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rect_v9_0023,pilot_v9_topup_rectangular_notch,rect_candidate_17892,train,rectangular_notch,0.003,0.0,0.015,0.0075,0.0019,0.0,0,,3,201,"(3, 201)","(64, 128)",576,-0.0006732321637748112,0.0005398601957295355,-6.177738340388038e-05,0.00027592929023944685,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
